触发时间: 2026-09-05 17:24:20 | 方法名: main | 输入: {"args": [], "kwargs": {}}
触发时间: 2026-09-05 17:24:20 | 方法名: dispatch | 输出: {"jsonrpc": "2.0", "id": 1, "result": {"tools": [{"name": "get_current_weather", "description": "查询指定城市的当前天气。支持英文城市名，返回中文天气信息。", "inputSchema": {"type": "object", "properties": {"city": {"type": "string", "description": "城市英文名，例如 Nanhai（南海）、Foshan（佛山）"}, "state": {"type": "string", "description": "省/州英文名，例如 Guangdong（广东）"}, "country": {"type": "string", "description": "国家英文名，例如 China"}}, "required": ["city"]}}]}}
触发时间: 2026-09-05 17:24:20 | 方法名: send_message | 输入: {"args": [{"jsonrpc": "2.0", "id": 1, "result": {"tools": [{"name": "get_current_weather", "description": "查询指定城市的当前天气。支持英文城市名，返回中文天气信息。", "inputSchema": {"type": "object", "properties": {"city": {"type": "string", "description": "城市英文名，例如 Nanhai（南海）、Foshan（佛山）"}, "state": {"type": "string", "description": "省/州英文名，例如 Guangdong（广东）"}, "country": {"type": "string", "description": "国家英文名，例如 China"}}, "required": ["city"]}}]}}], "kwargs": {}}
触发时间: 2026-09-05 17:24:20 | 方法名: send_message | 输出: null
触发时间: 2026-09-05 17:24:20 | 方法名: read_message | 输入: {"args": [], "kwargs": {}}
触发时间: 2026-09-05 17:24:20 | 方法名: read_message | 输出: {"method": "tools/call", "params": {"name": "get_current_weather", "arguments": {"city": "Foshan", "state": "Guangdong", "country": "China"}, "_meta": {"progressToken": 2}}, "jsonrpc": "2.0", "id": 2}
触发时间: 2026-09-05 17:28:35 | 方法名: dispatch | 输入: {"args": [{"method": "tools/call", "params": {"name": "get_current_weather", "arguments": {"city": "Foshan", "state": "Guangdong", "country": "China"}, "_meta": {"progressToken": 2}}, "jsonrpc": "2.0", "id": 2}], "kwargs": {}}
触发时间: 2026-09-05 17:28:35 | 方法名: handle_tools_call | 输入: {"args": [{"method": "tools/call", "params": {"name": "get_current_weather", "arguments": {"city": "Foshan", "state": "Guangdong", "country": "China"}, "_meta": {"progressToken": 2}}, "jsonrpc": "2.0", "id": 2}], "kwargs": {}}
触发时间: 2026-09-05 17:28:35 | 方法名: get_current_weather | 输入: {"args": ["Foshan", "Guangdong", "China"], "kwargs": {}}
触发时间: 2026-09-05 17:28:35 | 方法名: geocode_city | 输入: {"args": ["Foshan"], "kwargs": {}}
触发时间: 2026-09-05 17:28:35 | 方法名: geocode_city | 输出: [{"id": 1811103, "name": "Foshan", "latitude": 23.02677, "longitude": 113.13148, "elevation": 5.0, "feature_code": "PPLA2", "country_code": "CN", "admin1_id": 1809935, "admin2_id": 1811102, "timezone": "Asia/Shanghai", "population": 9042509, "country_id": 1814991, "country": "China", "admin1": "Guangdong", "admin2": "Foshan Shi"}, {"id": 6643959, "name": "Foshan", "latitude": 28.73401, "longitude": 98.80612, "elevation": 4844.0, "feature_code": "PPLA4", "country_code": "CN", "admin1_id": 1785694, "admin2_id": 1281365, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Yunnan", "admin2": "Diqing"}, {"id": 1552533, "name": "Foshan", "latitude": 31.13333, "longitude": 119.28333, "elevation": 37.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1818058, "admin2_id": 1788080, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Anhui", "admin2": "xuancheng shi"}, {"id": 8417906, "name": "Foshan", "latitude": 30.04572, "longitude": 106.41138, "elevation": 321.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1814905, "admin2_id": 8739734, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Chongqing Municipality", "admin2": "Chongqing"}, {"id": 9116602, "name": "Foshancun", "latitude": 36.09576, "longitude": 115.14925, "elevation": 46.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1808520, "admin2_id": 1941243, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Henan", "admin2": "Puyang Shi"}, {"id": 10162315, "name": "Foshan", "latitude": 31.8101, "longitude": 105.688, "elevation": 702.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1794299, "admin2_id": 6643372, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Sichuan", "admin2": "Guangyuan Shi"}, {"id": 10421784, "name": "Foshan", "latitude": 32.07797, "longitude": 114.23864, "elevation": 87.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1808520, "admin2_id": 1788527, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Henan", "admin2": "Xinyang Shi"}, {"id": 10441471, "name": "Foshancun", "latitude": 31.64573, "longitude": 115.50928, "elevation": 451.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1818058, "admin2_id": 1802199, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Anhui", "admin2": "Lu'an City"}, {"id": 11799508, "name": "Foshancun", "latitude": 30.01929, "longitude": 120.14947, "elevation": 60.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1784764, "admin2_id": 1808925, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Zhejiang", "admin2": "Hangzhou Shi"}, {"id": 11842878, "name": "Foshancun", "latitude": 40.33729, "longitude": 124.20464, "elevation": 62.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 2036115, "admin2_id": 2037885, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Liaoning", "admin2": "Dandong Shi"}]
触发时间: 2026-09-05 17:28:37 | 方法名: _pick_best_result | 输入: {"args": [[{"id": 1811103, "name": "Foshan", "latitude": 23.02677, "longitude": 113.13148, "elevation": 5.0, "feature_code": "PPLA2", "country_code": "CN", "admin1_id": 1809935, "admin2_id": 1811102, "timezone": "Asia/Shanghai", "population": 9042509, "country_id": 1814991, "country": "China", "admin1": "Guangdong", "admin2": "Foshan Shi"}, {"id": 6643959, "name": "Foshan", "latitude": 28.73401, "longitude": 98.80612, "elevation": 4844.0, "feature_code": "PPLA4", "country_code": "CN", "admin1_id": 1785694, "admin2_id": 1281365, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Yunnan", "admin2": "Diqing"}, {"id": 1552533, "name": "Foshan", "latitude": 31.13333, "longitude": 119.28333, "elevation": 37.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1818058, "admin2_id": 1788080, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Anhui", "admin2": "xuancheng shi"}, {"id": 8417906, "name": "Foshan", "latitude": 30.04572, "longitude": 106.41138, "elevation": 321.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1814905, "admin2_id": 8739734, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Chongqing Municipality", "admin2": "Chongqing"}, {"id": 9116602, "name": "Foshancun", "latitude": 36.09576, "longitude": 115.14925, "elevation": 46.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1808520, "admin2_id": 1941243, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Henan", "admin2": "Puyang Shi"}, {"id": 10162315, "name": "Foshan", "latitude": 31.8101, "longitude": 105.688, "elevation": 702.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1794299, "admin2_id": 6643372, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Sichuan", "admin2": "Guangyuan Shi"}, {"id": 10421784, "name": "Foshan", "latitude": 32.07797, "longitude": 114.23864, "elevation": 87.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1808520, "admin2_id": 1788527, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Henan", "admin2": "Xinyang Shi"}, {"id": 10441471, "name": "Foshancun", "latitude": 31.64573, "longitude": 115.50928, "elevation": 451.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1818058, "admin2_id": 1802199, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Anhui", "admin2": "Lu'an City"}, {"id": 11799508, "name": "Foshancun", "latitude": 30.01929, "longitude": 120.14947, "elevation": 60.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1784764, "admin2_id": 1808925, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Zhejiang", "admin2": "Hangzhou Shi"}, {"id": 11842878, "name": "Foshancun", "latitude": 40.33729, "longitude": 124.20464, "elevation": 62.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 2036115, "admin2_id": 2037885, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Liaoning", "admin2": "Dandong Shi"}], "Guangdong", "China"], "kwargs": {}}
触发时间: 2026-09-05 17:28:37 | 方法名: _pick_best_result | 输出: {"id": 1811103, "name": "Foshan", "latitude": 23.02677, "longitude": 113.13148, "elevation": 5.0, "feature_code": "PPLA2", "country_code": "CN", "admin1_id": 1809935, "admin2_id": 1811102, "timezone": "Asia/Shanghai", "population": 9042509, "country_id": 1814991, "country": "China", "admin1": "Guangdong", "admin2": "Foshan Shi"}
触发时间: 2026-09-05 17:28:35 | 方法名: get_current_weather | 输出: {"location": "中国广东佛山", "temperature_2m": 31.8, "apparent_temperature": 36.1, "relative_humidity_2m": 56, "wind_speed_10m": 3.1, "wind_direction_10m": 130, "precipitation": 0.0, "weather_code": 3, "weather_description": "阴天"}
触发时间: 2026-09-05 17:28:38 | 方法名: _format_weather_text | 输入: {"args": [{"location": "中国广东佛山", "temperature_2m": 31.8, "apparent_temperature": 36.1, "relative_humidity_2m": 56, "wind_speed_10m": 3.1, "wind_direction_10m": 130, "precipitation": 0.0, "weather_code": 3, "weather_description": "阴天"}], "kwargs": {}}
触发时间: 2026-09-05 17:28:38 | 方法名: _format_weather_text | 输出: "专属测试标记:\n📍 位置: 中国广东佛山\n☀️ 天气: 阴天\n🌡️ 气温: 31.8°C\n🌬️ 体感温度: 36.1°C\n💧 湿度: 56%\n🍃 风速: 3.1 km/h\n🧭 风向: 130°\n🌧️ 降水: 0.0 mms"
触发时间: 2026-09-05 17:28:35 | 方法名: handle_tools_call | 输出: {"jsonrpc": "2.0", "id": 2, "result": {"content": [{"type": "text", "text": "专属测试标记:\n📍 位置: 中国广东佛山\n☀️ 天气: 阴天\n🌡️ 气温: 31.8°C\n🌬️ 体感温度: 36.1°C\n💧 湿度: 56%\n🍃 风速: 3.1 km/h\n🧭 风向: 130°\n🌧️ 降水: 0.0 mms"}]}}
触发时间: 2026-09-05 17:28:35 | 方法名: dispatch | 输出: {"jsonrpc": "2.0", "id": 2, "result": {"content": [{"type": "text", "text": "专属测试标记:\n📍 位置: 中国广东佛山\n☀️ 天气: 阴天\n🌡️ 气温: 31.8°C\n🌬️ 体感温度: 36.1°C\n💧 湿度: 56%\n🍃 风速: 3.1 km/h\n🧭 风向: 130°\n🌧️ 降水: 0.0 mms"}]}}
触发时间: 2026-09-05 17:28:38 | 方法名: send_message | 输入: {"args": [{"jsonrpc": "2.0", "id": 2, "result": {"content": [{"type": "text", "text": "专属测试标记:\n📍 位置: 中国广东佛山\n☀️ 天气: 阴天\n🌡️ 气温: 31.8°C\n🌬️ 体感温度: 36.1°C\n💧 湿度: 56%\n🍃 风速: 3.1 km/h\n🧭 风向: 130°\n🌧️ 降水: 0.0 mms"}]}}], "kwargs": {}}
触发时间: 2026-09-05 17:28:38 | 方法名: send_message | 输出: null
触发时间: 2026-09-05 17:28:38 | 方法名: read_message | 输入: {"args": [], "kwargs": {}}
触发时间: 2026-09-05 17:28:38 | 方法名: read_message | 输出: {"jsonrpc": "2.0", "method": "notifications/cancelled", "params": {"requestId": 2, "reason": "AbortError: The operation was aborted."}}
触发时间: 2026-09-05 17:28:38 | 方法名: dispatch | 输入: {"args": [{"jsonrpc": "2.0", "method": "notifications/cancelled", "params": {"requestId": 2, "reason": "AbortError: The operation was aborted."}}], "kwargs": {}}
触发时间: 2026-09-05 17:28:38 | 方法名: dispatch | 输出: null
触发时间: 2026-09-05 17:28:38 | 方法名: read_message | 输入: {"args": [], "kwargs": {}}
触发时间: 2026-09-05 17:28:38 | 方法名: read_message | 输出: {"method": "tools/call", "params": {"name": "get_current_weather", "arguments": {"city": "Foshan", "state": "Guangdong", "country": "China"}, "_meta": {"progressToken": 3}}, "jsonrpc": "2.0", "id": 3}
触发时间: 2026-09-05 17:29:49 | 方法名: dispatch | 输入: {"args": [{"method": "tools/call", "params": {"name": "get_current_weather", "arguments": {"city": "Foshan", "state": "Guangdong", "country": "China"}, "_meta": {"progressToken": 3}}, "jsonrpc": "2.0", "id": 3}], "kwargs": {}}
触发时间: 2026-09-05 17:29:49 | 方法名: handle_tools_call | 输入: {"args": [{"method": "tools/call", "params": {"name": "get_current_weather", "arguments": {"city": "Foshan", "state": "Guangdong", "country": "China"}, "_meta": {"progressToken": 3}}, "jsonrpc": "2.0", "id": 3}], "kwargs": {}}
触发时间: 2026-09-05 17:29:49 | 方法名: get_current_weather | 输入: {"args": ["Foshan", "Guangdong", "China"], "kwargs": {}}
触发时间: 2026-09-05 17:29:49 | 方法名: geocode_city | 输入: {"args": ["Foshan"], "kwargs": {}}
触发时间: 2026-09-05 17:29:49 | 方法名: geocode_city | 输出: [{"id": 1811103, "name": "Foshan", "latitude": 23.02677, "longitude": 113.13148, "elevation": 5.0, "feature_code": "PPLA2", "country_code": "CN", "admin1_id": 1809935, "admin2_id": 1811102, "timezone": "Asia/Shanghai", "population": 9042509, "country_id": 1814991, "country": "China", "admin1": "Guangdong", "admin2": "Foshan Shi"}, {"id": 6643959, "name": "Foshan", "latitude": 28.73401, "longitude": 98.80612, "elevation": 4844.0, "feature_code": "PPLA4", "country_code": "CN", "admin1_id": 1785694, "admin2_id": 1281365, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Yunnan", "admin2": "Diqing"}, {"id": 1552533, "name": "Foshan", "latitude": 31.13333, "longitude": 119.28333, "elevation": 37.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1818058, "admin2_id": 1788080, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Anhui", "admin2": "xuancheng shi"}, {"id": 8417906, "name": "Foshan", "latitude": 30.04572, "longitude": 106.41138, "elevation": 321.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1814905, "admin2_id": 8739734, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Chongqing Municipality", "admin2": "Chongqing"}, {"id": 9116602, "name": "Foshancun", "latitude": 36.09576, "longitude": 115.14925, "elevation": 46.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1808520, "admin2_id": 1941243, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Henan", "admin2": "Puyang Shi"}, {"id": 10162315, "name": "Foshan", "latitude": 31.8101, "longitude": 105.688, "elevation": 702.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1794299, "admin2_id": 6643372, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Sichuan", "admin2": "Guangyuan Shi"}, {"id": 10421784, "name": "Foshan", "latitude": 32.07797, "longitude": 114.23864, "elevation": 87.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1808520, "admin2_id": 1788527, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Henan", "admin2": "Xinyang Shi"}, {"id": 10441471, "name": "Foshancun", "latitude": 31.64573, "longitude": 115.50928, "elevation": 451.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1818058, "admin2_id": 1802199, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Anhui", "admin2": "Lu'an City"}, {"id": 11799508, "name": "Foshancun", "latitude": 30.01929, "longitude": 120.14947, "elevation": 60.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1784764, "admin2_id": 1808925, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Zhejiang", "admin2": "Hangzhou Shi"}, {"id": 11842878, "name": "Foshancun", "latitude": 40.33729, "longitude": 124.20464, "elevation": 62.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 2036115, "admin2_id": 2037885, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Liaoning", "admin2": "Dandong Shi"}]
触发时间: 2026-09-05 17:29:50 | 方法名: _pick_best_result | 输入: {"args": [[{"id": 1811103, "name": "Foshan", "latitude": 23.02677, "longitude": 113.13148, "elevation": 5.0, "feature_code": "PPLA2", "country_code": "CN", "admin1_id": 1809935, "admin2_id": 1811102, "timezone": "Asia/Shanghai", "population": 9042509, "country_id": 1814991, "country": "China", "admin1": "Guangdong", "admin2": "Foshan Shi"}, {"id": 6643959, "name": "Foshan", "latitude": 28.73401, "longitude": 98.80612, "elevation": 4844.0, "feature_code": "PPLA4", "country_code": "CN", "admin1_id": 1785694, "admin2_id": 1281365, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Yunnan", "admin2": "Diqing"}, {"id": 1552533, "name": "Foshan", "latitude": 31.13333, "longitude": 119.28333, "elevation": 37.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1818058, "admin2_id": 1788080, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Anhui", "admin2": "xuancheng shi"}, {"id": 8417906, "name": "Foshan", "latitude": 30.04572, "longitude": 106.41138, "elevation": 321.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1814905, "admin2_id": 8739734, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Chongqing Municipality", "admin2": "Chongqing"}, {"id": 9116602, "name": "Foshancun", "latitude": 36.09576, "longitude": 115.14925, "elevation": 46.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1808520, "admin2_id": 1941243, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Henan", "admin2": "Puyang Shi"}, {"id": 10162315, "name": "Foshan", "latitude": 31.8101, "longitude": 105.688, "elevation": 702.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1794299, "admin2_id": 6643372, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Sichuan", "admin2": "Guangyuan Shi"}, {"id": 10421784, "name": "Foshan", "latitude": 32.07797, "longitude": 114.23864, "elevation": 87.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1808520, "admin2_id": 1788527, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Henan", "admin2": "Xinyang Shi"}, {"id": 10441471, "name": "Foshancun", "latitude": 31.64573, "longitude": 115.50928, "elevation": 451.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1818058, "admin2_id": 1802199, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Anhui", "admin2": "Lu'an City"}, {"id": 11799508, "name": "Foshancun", "latitude": 30.01929, "longitude": 120.14947, "elevation": 60.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 1784764, "admin2_id": 1808925, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Zhejiang", "admin2": "Hangzhou Shi"}, {"id": 11842878, "name": "Foshancun", "latitude": 40.33729, "longitude": 124.20464, "elevation": 62.0, "feature_code": "PPL", "country_code": "CN", "admin1_id": 2036115, "admin2_id": 2037885, "timezone": "Asia/Shanghai", "country_id": 1814991, "country": "China", "admin1": "Liaoning", "admin2": "Dandong Shi"}], "Guangdong", "China"], "kwargs": {}}
触发时间: 2026-09-05 17:29:50 | 方法名: _pick_best_result | 输出: {"id": 1811103, "name": "Foshan", "latitude": 23.02677, "longitude": 113.13148, "elevation": 5.0, "feature_code": "PPLA2", "country_code": "CN", "admin1_id": 1809935, "admin2_id": 1811102, "timezone": "Asia/Shanghai", "population": 9042509, "country_id": 1814991, "country": "China", "admin1": "Guangdong", "admin2": "Foshan Shi"}
触发时间: 2026-09-05 17:29:49 | 方法名: get_current_weather | 输出: {"location": "中国广东佛山", "temperature_2m": 31.8, "apparent_temperature": 36.1, "relative_humidity_2m": 56, "wind_speed_10m": 3.1, "wind_direction_10m": 130, "precipitation": 0.0, "weather_code": 3, "weather_description": "阴天"}
触发时间: 2026-09-05 17:29:52 | 方法名: _format_weather_text | 输入: {"args": [{"location": "中国广东佛山", "temperature_2m": 31.8, "apparent_temperature": 36.1, "relative_humidity_2m": 56, "wind_speed_10m": 3.1, "wind_direction_10m": 130, "precipitation": 0.0, "weather_code": 3, "weather_description": "阴天"}], "kwargs": {}}
触发时间: 2026-09-05 17:29:52 | 方法名: _format_weather_text | 输出: "专属测试标记:\n📍 位置: 中国广东佛山\n☀️ 天气: 阴天\n🌡️ 气温: 31.8°C\n🌬️ 体感温度: 36.1°C\n💧 湿度: 56%\n🍃 风速: 3.1 km/h\n🧭 风向: 130°\n🌧️ 降水: 0.0 mms"
触发时间: 2026-09-05 17:29:49 | 方法名: handle_tools_call | 输出: {"jsonrpc": "2.0", "id": 3, "result": {"content": [{"type": "text", "text": "专属测试标记:\n📍 位置: 中国广东佛山\n☀️ 天气: 阴天\n🌡️ 气温: 31.8°C\n🌬️ 体感温度: 36.1°C\n💧 湿度: 56%\n🍃 风速: 3.1 km/h\n🧭 风向: 130°\n🌧️ 降水: 0.0 mms"}]}}
触发时间: 2026-09-05 17:29:49 | 方法名: dispatch | 输出: {"jsonrpc": "2.0", "id": 3, "result": {"content": [{"type": "text", "text": "专属测试标记:\n📍 位置: 中国广东佛山\n☀️ 天气: 阴天\n🌡️ 气温: 31.8°C\n🌬️ 体感温度: 36.1°C\n💧 湿度: 56%\n🍃 风速: 3.1 km/h\n🧭 风向: 130°\n🌧️ 降水: 0.0 mms"}]}}
触发时间: 2026-09-05 17:29:52 | 方法名: send_message | 输入: {"args": [{"jsonrpc": "2.0", "id": 3, "result": {"content": [{"type": "text", "text": "专属测试标记:\n📍 位置: 中国广东佛山\n☀️ 天气: 阴天\n🌡️ 气温: 31.8°C\n🌬️ 体感温度: 36.1°C\n💧 湿度: 56%\n🍃 风速: 3.1 km/h\n🧭 风向: 130°\n🌧️ 降水: 0.0 mms"}]}}], "kwargs": {}}
触发时间: 2026-09-05 17:29:52 | 方法名: send_message | 输出: null
触发时间: 2026-09-05 17:29:52 | 方法名: read_message | 输入: {"args": [], "kwargs": {}}
触发时间: 2026-09-05 17:29:52 | 方法名: read_message | 输出: {"jsonrpc": "2.0", "method": "notifications/cancelled", "params": {"requestId": 3, "reason": "AbortError: The operation was aborted."}}
触发时间: 2026-09-05 17:29:52 | 方法名: dispatch | 输入: {"args": [{"jsonrpc": "2.0", "method": "notifications/cancelled", "params": {"requestId": 3, "reason": "AbortError: The operation was aborted."}}], "kwargs": {}}
触发时间: 2026-09-05 17:29:52 | 方法名: dispatch | 输出: null
触发时间: 2026-09-05 17:29:52 | 方法名: read_message | 输入: {"args": [], "kwargs": {}}
触发时间: 2026-09-05 17:29:52 | 方法名: read_message | 输出: {"method": "tools/call", "params": {"name": "get_current_weather", "arguments": {"city": "Guangzhou", "state": "Guangdong", "country": "China"}, "_meta": {"progressToken": 4}}, "jsonrpc": "2.0", "id": 4}
触发时间: 2026-09-05 17:34:38 | 方法名: dispatch | 输入: {"args": [{"method": "tools/call", "params": {"name": "get_current_weather", "arguments": {"city": "Guangzhou", "state": "Guangdong", "country": "China"}, "_meta": {"progressToken": 4}}, "jsonrpc": "2.0", "id": 4}], "kwargs": {}}
